Timestamp;Primary background;How many years of professional experience do you have in model-driven software engineering?;Your current role at your company;Location of your company unit (country and city);Company size (number of employees);Primary sector of your company;What is the primary application domain of the project? Please state only one domain. (Examples: finance, networking, tourism, Internet of Things, etc.);On average, how many users were collaborating on the same models?;"Which modeling platforms have been used during the project? Please, use the ""Other"" option to list every platform other than the ones mentioned.";What is the approximate overall duration of the project (in months)?;Can you provide a rough estimation of the size of the software system being developed?;What is the average size of the models on which collaboration is happening?;Models and languages [Collaboration at the model level];Models and languages [Collaboration at the metamodel level];Models and languages [Multi-view modeling (e.g., different views for different stakeholders)];Models and languages [Use of general-purpose modeling languages (e.g., UML, CAD)];Models and languages [Use of domain-specific languages];Models and languages [Import of an external language into the modeling environment];Model manipulation [Model validation];Model manipulation [Model execution];Model manipulation [Model debugging];Model manipulation [Model browsing/search];Model manipulation [Model testing (by defining the test cases in the models)];Model manipulation [Lazy loading of the models/workspace];Model manipulation [Round-trip engineering (from model to code and back)];Model manipulation [Code generation];Model manipulation [Model transformations];Model manipulation [Integration with build/DevOps tools (e.g., cmake, Jenkins)];Model manipulation [Database integration];Model manipulation [Metrics of model complexity];Model manipulation [Natural Language Processing (for model building)];Editors and modeling environments [Visual editors];Editors and modeling environments [Textual editors];Editors and modeling environments [Tabular editors];Editors and modeling environments [Tree-based editors];Editors and modeling environments [Sketch-based editors];Editors and modeling environments [Editors supporting multiple types of notations (e.g., textual and graphical at the same time).];Editors and modeling environments [Projectional editing]-current;Editors and modeling environments [Desktop-based modeling environment];Editors and modeling environments [Web-based modeling environment];Editors and modeling environments [Mobile-based modeling environment];Have you encountered any other means of model management in addition to those listed above?;Models and languages [Collaboration at the model level].1;Models and languages [Collaboration at the metamodel level].1;Models and languages [Multi-view modeling (e.g., different views for different stakeholders)].1;Models and languages [Use of general-purpose modeling languages (e.g., UML, CAD)].1;Models and languages [use of domain-specific languages];Models and languages [Import of an external language into the modeling environment].1;Model manipulation [Model validation].1;Model manipulation [Model execution].1;Model manipulation [Model debugging].1;Model manipulation [Model browsing/search].1;Model manipulation [Model testing (by defining the test cases in the models)].1;Model manipulation [Lazy loading of the models/workspace].1;Model manipulation [Round-trip engineering (from model to code and back)].1;Model manipulation [Code generation].1;Model manipulation [Model transformations].1;Model manipulation [Integration with build/DevOps tools (e.g., cmake, Jenkins)].1;Model manipulation [Database integration].1;Model manipulation [Metrics of model complexity].1;Model manipulation [Natural Language Processing (for model building)].1;Editors and modeling environments [Visual editors].1;Editors and modeling environments [Textual editors].1;Editors and modeling environments [Tabular editors].1;Editors and modeling environments [Tree-based editors].1;Editors and modeling environments [Sketch-based editors].1;Editors and modeling environments [Editors supporting multiple types of notations (e.g., textual and graphical at the same time).].1;Editors and modeling environments [Projectional editing]-need;Editors and modeling environments [Desktop-based modeling environment].1;Editors and modeling environments [Web-based modeling environment].1;Editors and modeling environments [Mobile-based modeling environment].1;From your experience, do you need any other model management techniques/tools in addition to those listed in the previous question?;Stakeholder management & access control [Role-based access control];Stakeholder management & access control [Authentication and authorization from corporate database (e.g., LDAP, AD)];Stakeholder management & access control [Anonymous access];Stakeholder management & access control [User identification];Stakeholder management & access control [User presence visualization];Collaboration dynamics [Real-time collaboration];Collaboration dynamics [Offline (non-Real-time) collaboration];Collaboration dynamics [Human-Machine collaboration];Versioning [Model differencing];Versioning [Model differencing based on the modeling language, not on the file contents (XML)];Versioning [Internal versioning support];Versioning [External version control (e.g., Git, SVN)];Versioning [Model merging];Versioning [Version branching];Versioning [Undo-redo support during collaboration];Versioning [History];Conflicts and consistency [Locking];Conflicts and consistency [Prevention of conflicts];Conflicts and consistency [Conflict awareness features (e.g., warnings, prompt actions)];Conflicts and consistency [Automation of conflict resolution];Conflicts and consistency [Manual conflict resolution];Conflicts and consistency [Metrics of degree of conflict/inconsistency];Conflicts and consistency [Eventual consistency];Conflicts and consistency [Push notifications on conflicts];Network architecture & robustness [P2P (serverless) network architecture];Network architecture & robustness [Cloud-based network architecture];Network architecture & robustness [Failure recovery];Have you encountered any other means of collaboration in addition to those listed above?;Stakeholder management & access control [Role-based access control].1;Stakeholder management & access control [Authentication and authorization from corporate database (e.g., LDAP, AD)].1;Stakeholder management & access control [Anonymous access].1;Stakeholder management & access control [User identification].1;Stakeholder management & access control [User presence visualization].1;Collaboration dynamics [Real-time collaboration].1;Collaboration dynamics [Offline (non-Real-time) collaboration].1;Collaboration dynamics [Human-Machine collaboration].1;Versioning [Model differencing].1;Versioning [Model differencing based on the modeling language, not on the file contents (XML)].1;Versioning [Internal versioning support].1;Versioning [External version control (e.g., Git, SVN)].1;Versioning [Model merging].1;Versioning [Version branching].1;Versioning [Undo-redo support during collaboration].1;Versioning [History].1;Conflicts and consistency [Locking].1;Conflicts and consistency [Prevention of conflicts].1;Conflicts and consistency [Conflict awareness features (e.g., warnings, prompt actions)].1;Conflicts and consistency [Automation of conflict resolution].1;Conflicts and consistency [Manual conflict resolution].1;Conflicts and consistency [Metrics of degree of conflict/inconsistency].1;Conflicts and consistency [Eventual consistency].1;Conflicts and consistency [Push notifications on conflicts].1;Network architecture & robustness [P2P (serverless) network architecture].1;Network architecture & robustness [Cloud-based network architecture].1;Network architecture & robustness [Failure recovery].1;From your experience, do you need any other collaboration techniques/tools in addition to those listed in the previous question?;Synchronous communication  [Chat];Synchronous communication  [Audio];Synchronous communication  [Voice];Synchronous communication  [Hand gestures];Synchronous communication  [Face-to-face];Synchronous communication  [Change review sessions];Synchronous communication  [Screen sharing];Asynchronous communication  [Email];Asynchronous communication  [Wiki];Asynchronous communication  [Forum];Asynchronous communication  [Proposals];Asynchronous communication  [Voting];Asynchronous communication  [Annotations];Asynchronous communication  [Comments];Asynchronous communication  [Feedback];Asynchronous communication  [Reviews];Asynchronous communication  [Call-For-Attention];Asynchronous communication  [Sticky notes];Asynchronous communication  [Tags];Asynchronous communication  [Conflicts table];Asynchronous communication  [Multimedia annotations];Asynchronous communication  [Commit messages];Asynchronous communication  [Integrated professional-social networking];Integration [Communication means built into the modeling tools];Integration [Communication means NOT built into the modeling tools (e.g., an external teleconferencing tool, or a stand-alone messaging app)];Have you encountered any other means of communication in addition to those listed above?;Synchronous communication [Chat];Synchronous communication [Audio];Synchronous communication [Voice];Synchronous communication [Hand gestures];Synchronous communication [Face-to-face];Synchronous communication [Change review sessions];Synchronous communication [Screen sharing];Asynchronous communication [Email];Asynchronous communication [Wiki];Asynchronous communication [Forum];Asynchronous communication [Proposals];Asynchronous communication [Voting];Asynchronous communication [Annotations];Asynchronous communication [Comments];Asynchronous communication [Feedback];Asynchronous communication [Reviews];Asynchronous communication [Call-For-Attention];Asynchronous communication [Sticky notes];Asynchronous communication [Tags];Asynchronous communication [Conflicts table];Asynchronous communication [Multimedia annotations];Asynchronous communication [Commit messages];Asynchronous communication [Integrated professional-social networking];Integration [Communication means built into the modeling tools].1;Integration [Communication means NOT built into the modeling tools (e.g., an external teleconferencing tool, or a stand-alone messaging app)].1;From your experience, do you need any other communication techniques/tools in addition to those listed in the previous question?
2021-06-08 17:10:07.772;Technical (STEM);8;Senior Software Engineer;Boston U.S.;500+;Model-based design, among others;Software publisher;10+;Simulink, System Composer;4-12;;large (1000 elements and more);sometimes;sometimes;sometimes;rarely;sometimes;sometimes;always;always;always;often;rarely;often;often;always;sometimes;often;often;rarely;I don't know.;often;often;often;I don't know.;I don't know.;sometimes;I don't know.;often;often;I don't know.;;definitely useful;definitely useful;neutral;probably not useful;probably useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;neutral;probably useful;I don't know.;definitely useful;definitely useful;neutral;;I don't know.;always;I don't know.;always;I don't know.;often;often;I don't know.;always;always;always;always;always;always;always;always;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;;definitely useful;definitely useful;I don't know.;definitely useful;I don't know.;definitely useful;definitely useful;I don't know.;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;I don't know.;;often;often;often;I don't know.;I don't know.;often;often;often;often;I don't know.;I don't know.;I don't know.;often;often;often;often;often;often;often;I don't know.;I don't know.;always;I don't know.;I don't know.;I don't know.;;definitely useful;probably useful;probably useful;I don't know.;probably useful;definitely useful;definitely useful;definitely useful;I don't know.;I don't know.;I don't know.;I don't know.;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;I don't know.;definitely useful;I don't know.;I don't know.;I don't know.;
2021-06-08 19:34:38.875;Technical (STEM);30;Consultant;;500+;Telecoms;mobile phones;300;MetaEdit+;>180;Product family, thousands of person-years;large (1000 elements and more);always;often;sometimes;never;always;never;always;always;always;always;never;always;never;always;rarely;always;always;always;never;always;always;sometimes;often;never;always;always;always;never;never;Model differencing, model reviews;definitely useful;definitely useful;definitely useful;neutral;definitely useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;neutral;definitely useful;definitely not useful;definitely useful;probably not useful;definitely useful;definitely useful;definitely useful;probably not useful;definitely useful;definitely useful;definitely useful;definitely useful;probably not useful;probably useful;definitely useful;definitely useful;definitely useful;neutral;;always;never;sometimes;often;sometimes;sometimes;always;never;sometimes;sometimes;never;always;never;never;always;always;always;always;sometimes;always;never;never;never;never;rarely;rarely;rarely;Collaboration (and conflict avoidance) through modularization and module assignment to modelers;definitely useful;probably useful;probably useful;definitely useful;neutral;probably not useful;definitely useful;probably not useful;definitely useful;definitely useful;definitely useful;definitely useful;neutral;probably not useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably not useful;probably not useful;probably not useful;neutral;probably not useful;probably not useful;neutral;neutral;Client-server wasn't explicitly mentioned. For conflicts, it's better to prevent with fine-level granularity  and messages that let the user know who has the lock.;rarely;sometimes;sometimes;never;often;often;sometimes;always;often;rarely;often;never;sometimes;sometimes;sometimes;often;sometimes;sometimes;sometimes;never;never;often;never;sometimes;sometimes;;probably useful;probably not useful;probably useful;definitely not useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;neutral;probably useful;neutral;probably useful;definitely useful;probably useful;definitely useful;I don't know.;definitely useful;probably useful;I don't know.;probably not useful;definitely useful;probably not useful;probably useful;definitely useful;
2021-06-08 21:56:12.643;Computer System Validation / GAMP5;23;Principal Business Analyst;Switzerland Basel;500+;Biotech & Specialty Chemistry;Industrial Automation;30 in project, 500 in business;Proprietary (vendor), ISA-88, ISA-95;49-60;1000 building blocks (screens & code), 200 process flows;large (1000 elements and more);often;often;always;sometimes;always;rarely;always;often;often;often;always;sometimes;sometimes;often;sometimes;rarely;often;rarely;never;always;sometimes;often;always;rarely;sometimes;sometimes;always;rarely;never;whiteboard, A1 print-outs with post-it notes, risk-based management, etc.;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;neutral;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;probably not useful;probably useful;neutral;probably useful;probably not useful;definitely useful;probably not useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;probably useful;definitely useful;neutral;collaboration tool, tech transfer from lab to pilot plant to factory to next factory;always;always;rarely;always;rarely;always;often;rarely;always;sometimes;always;always;rarely;rarely;never;always;always;rarely;often;never;often;never;never;never;rarely;often;always;whiteboard, collaborative risk assessments, A1 printouts + postits. ;definitely useful;definitely useful;definitely not useful;definitely useful;probably useful;definitely useful;definitely useful;neutral;definitely useful;definitely useful;definitely useful;probably useful;probably useful;definitely useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;probably useful;probably not useful;probably not useful;probably useful;probably not useful;definitely useful;definitely useful;;always;always;always;often;always;always;always;always;sometimes;rarely;always;rarely;often;always;often;always;always;always;often;always;rarely;sometimes;often;always;always;Computer System Validation / Quality Assurance = processes, procedures, tools;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;
2021-06-09 00:12:08.376;Technical (STEM);7;Senior Software Developer;Canada, Gatineau;1-9;Software Tools;software modelling tool;2;Eclipse;61+;~100000 LOC;small (less than 100 elements);never;rarely;never;always;sometimes;never;often;never;never;rarely;never;sometimes;never;always;never;rarely;never;never;never;always;often;never;always;never;never;never;always;never;never;Plain text tools for search/replace and diff/merge of the XMI used to persist the models.;definitely useful;probably useful;probably useful;definitely useful;probably useful;definitely useful;definitely useful;probably useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;I don't know.;I don't know.;I don't know.;definitely useful;definitely useful;probably not useful;definitely useful;probably useful;definitely useful;probably useful;definitely useful;probably useful;neutral;"Model and meta-model diff/merge; (meta)model-code co-evolution.";never;never;rarely;always;never;never;rarely;never;sometimes;sometimes;rarely;always;sometimes;rarely;sometimes;sometimes;never;never;rarely;rarely;rarely;never;never;never;never;never;never;;probably useful;probably useful;probably useful;definitely useful;probably useful;neutral;definitely useful;I don't know.;definitely useful;definitely useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;neutral;definitely useful;definitely useful;probably useful;definitely useful;probably useful;I don't know.;probably useful;neutral;neutral;neutral;;never;never;never;never;never;never;rarely;rarely;never;never;never;never;never;never;never;rarely;never;never;never;never;never;sometimes;never;never;never;;definitely not useful;definitely not useful;definitely not useful;definitely not useful;definitely not useful;probably not useful;probably not useful;probably useful;neutral;probably not useful;neutral;neutral;neutral;neutral;neutral;neutral;neutral;neutral;neutral;neutral;neutral;probably useful;definitely not useful;probably not useful;probably not useful;
2021-06-09 20:41:48.257;Technical (STEM);25;Technical Group Lead;USA, Pasadena;500+;Space exploration;robotic space missions;10;OpenMBEE, 3DS CATIA Cameo NoMagic, Modelon, Jupyter, IncQuery, MapleMBSE, Syndeia, TomSawyer;25-36;1000 LOC;medium (between 100 and 999 elements);often;rarely;often;often;never;never;sometimes;sometimes;sometimes;always;rarely;always;never;sometimes;rarely;never;never;rarely;never;always;never;never;never;never;never;never;always;never;never;;definitely useful;probably not useful;definitely useful;definitely useful;neutral;neutral;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably not useful;definitely useful;definitely useful;probably useful;neutral;probably useful;neutral;definitely useful;definitely useful;definitely useful;probably not useful;probably useful;definitely useful;definitely useful;definitely not useful;definitely useful;probably not useful;branching, merging, diffing, tagging;rarely;always;never;never;never;sometimes;sometimes;never;sometimes;sometimes;never;sometimes;sometimes;sometimes;often;always;always;never;sometimes;never;always;never;never;never;never;always;always;;definitely useful;definitely useful;definitely not useful;definitely not useful;definitely not useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;I don't know.;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;neutral;definitely useful;definitely useful;neutral;definitely useful;probably useful;definitely useful;definitely useful;probably not useful;definitely useful;definitely useful;;always;always;always;never;rarely;sometimes;always;often;often;never;never;never;sometimes;sometimes;never;rarely;never;never;rarely;never;never;rarely;never;never;always;;definitely useful;definitely useful;definitely useful;probably not useful;neutral;probably useful;definitely useful;probably not useful;definitely useful;probably not useful;probably not useful;probably not useful;probably useful;probably useful;probably useful;definitely useful;neutral;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;
2021-06-10 15:49:18.000;Technical (STEM);30;CEO;Finland, Jyväskylä;1-9;software development automation;consumer electronics;6;MetaEdit+;61+;100.000 - 1.000.000;large (1000 elements and more);always;sometimes;always;never;always;never;always;sometimes;rarely;always;never;always;never;always;always;never;never;sometimes;never;always;never;sometimes;sometimes;never;always;never;always;never;never;;definitely useful;definitely useful;definitely useful;definitely not useful;definitely useful;probably not useful;definitely useful;neutral;neutral;definitely useful;neutral;definitely useful;definitely not useful;definitely useful;definitely useful;neutral;neutral;neutral;neutral;definitely useful;probably useful;probably useful;probably useful;neutral;definitely useful;definitely not useful;definitely useful;neutral;neutral;;always;never;rarely;often;always;always;rarely;never;sometimes;always;always;always;always;never;always;always;always;always;always;always;never;rarely;never;rarely;never;sometimes;never;;definitely useful;neutral;probably useful;probably useful;probably useful;definitely useful;neutral;neutral;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;probably not useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;neutral;neutral;neutral;neutral;neutral;probably useful;probably useful;;never;sometimes;sometimes;never;often;sometimes;often;always;never;sometimes;rarely;never;often;often;often;sometimes;rarely;never;never;never;never;often;never;often;never;;neutral;neutral;neutral;neutral;definitely useful;probably useful;definitely useful;probably useful;neutral;probably useful;neutral;neutral;probably useful;probably useful;probably useful;probably useful;neutral;neutral;neutral;neutral;neutral;definitely useful;neutral;neutral;neutral;
2021-06-10 18:11:33.281;Technical (STEM);15+;enterprise architect, IT architect, method engineer, tool integrator;Munich in Germany;1-9;IT Consulting;sales & marking in automotive industry;50+;MagicDraw with Teamwork Cloud;13-24;~15 major business objects like lead, account, case, etc;large (1000 elements and more);always;rarely;always;often;always;sometimes;often;rarely;rarely;always;often;often;sometimes;sometimes;sometimes;rarely;often;sometimes;never;always;always;always;always;rarely;always;sometimes;always;never;never;always integration with tools in the development process like ALM, Jira, Confluence;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;probably useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;probably useful;definitely useful;probably useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;neutral;;always;always;always;always;rarely;often;often;often;sometimes;sometimes;always;never;sometimes;often;sometimes;often;always;always;always;often;often;never;never;sometimes;never;always;rarely;mix of lock-free editing and lock-based editing depending on the model, forcing lock release;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;probably useful;probably useful;neutral;neutral;definitely useful;neutral;definitely useful;neutral;;always;never;always;rarely;sometimes;sometimes;often;always;always;never;sometimes;sometimes;often;often;sometimes;sometimes;I don't know.;I don't know.;always;never;often;always;never;never;always;ticket-based communication with integration between modeling tool and Jira;definitely useful;I don't know.;definitely useful;neutral;neutral;probably useful;definitely useful;definitely useful;definitely useful;neutral;neutral;probably useful;definitely useful;definitely useful;definitely useful;probably useful;I don't know.;I don't know.;definitely useful;I don't know.;definitely useful;definitely useful;I don't know.;definitely useful;definitely useful;integration with Teams channel or other chat would be nice
2021-06-10 18:18:35.311;Technical (STEM);10;Software architect;Velizy france;500+;Automotive;Connected car;15;Entreprise arc;13-24;25000;medium (between 100 and 999 elements);always;rarely;often;always;never;never;rarely;rarely;rarely;always;often;often;always;sometimes;sometimes;never;never;never;never;always;never;never;always;never;always;never;always;never;never;No;definitely useful;neutral;definitely useful;definitely useful;definitely not useful;definitely not useful;neutral;probably useful;probably useful;definitely useful;definitely useful;neutral;definitely useful;definitely useful;probably useful;probably useful;probably useful;probably useful;probably useful;definitely useful;neutral;neutral;definitely useful;definitely useful;definitely useful;definitely not useful;definitely useful;probably useful;neutral;No;always;always;sometimes;always;often;sometimes;often;often;sometimes;rarely;often;rarely;rarely;sometimes;always;always;sometimes;sometimes;sometimes;rarely;often;often;often;always;always;sometimes;always;No;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;I don't know.;probably useful;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;No;often;often;often;rarely;sometimes;always;often;often;sometimes;never;never;never;sometimes;always;sometimes;always;sometimes;always;always;never;never;never;never;always;often;No;definitely useful;definitely useful;definitely useful;definitely not useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;I don't know.;neutral;neutral;neutral;definitely useful;definitely useful;definitely useful;neutral;neutral;definitely useful;definitely useful;probably not useful;definitely useful;neutral;definitely useful;definitely not useful;No
2021-06-13 17:04:55.685;Technical (STEM);10;Principal Software Engineer;Germany, Augsburg;500+;Industrial Robotics;Industrial Mobile Robotics;10;Eclipse;25-36;Hundred thousand lines (rough estimation);medium (between 100 and 999 elements);always;always;rarely;always;always;often;often;I don't know.;I don't know.;often;rarely;never;sometimes;often;never;always;I don't know.;rarely;never;always;always;often;sometimes;never;always;never;never;I don't know.;I don't know.;;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;probably useful;definitely useful;probably useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;probably useful;probably useful;neutral;definitely useful;definitely useful;probably useful;neutral;neutral;definitely useful;probably useful;neutral;neutral;neutral;;always;always;I don't know.;always;I don't know.;sometimes;often;I don't know.;always;sometimes;often;always;rarely;often;often;often;always;often;always;sometimes;often;rarely;I don't know.;I don't know.;rarely;often;often;;definitely useful;definitely useful;neutral;definitely useful;probably useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;neutral;probably useful;definitely useful;neutral;neutral;probably useful;definitely useful;definitely useful;;always;always;always;always;always;always;always;always;always;always;often;often;rarely;always;always;always;rarely;rarely;rarely;never;never;always;sometimes;rarely;often;;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;probably useful;neutral;neutral;neutral;neutral;definitely useful;definitely useful;probably useful;probably useful;
2021-06-15 22:13:58.670;Technical (STEM);15;Research Fellow & team lead;Belgium, Leuven;100-249;R&D;Manufacturing;3;Eclipse;25-36;;large (1000 elements and more);often;rarely;often;always;always;rarely;often;rarely;rarely;always;never;often;never;never;sometimes;often;never;rarely;never;often;often;often;sometimes;never;often;never;often;rarely;never;;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;probably useful;probably useful;definitely useful;probably useful;probably useful;probably useful;probably useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;neutral;probably useful;definitely useful;neutral;real-time collaborative editing + example driven modeling;rarely;always;never;always;never;never;always;I don't know.;often;often;rarely;always;often;often;sometimes;often;rarely;rarely;never;rarely;sometimes;never;I don't know.;never;never;never;never;;definitely useful;definitely useful;neutral;definitely useful;probably useful;definitely useful;definitely useful;I don't know.;definitely useful;definitely useful;I don't know.;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably not useful;probably not useful;probably useful;I don't know.;probably useful;probably useful;probably useful;probably useful;I don't know.;probably useful;probably useful;;rarely;rarely;often;I don't know.;often;sometimes;sometimes;often;often;never;sometimes;never;rarely;sometimes;I don't know.;often;never;rarely;rarely;never;often;always;never;rarely;often;;probably useful;I don't know.;probably useful;probably useful;definitely useful;definitely useful;definitely useful;probably not useful;probably useful;neutral;neutral;neutral;probably useful;probably useful;probably useful;probably useful;probably useful;probably useful;probably useful;probably useful;definitely useful;definitely useful;I don't know.;I don't know.;I don't know.;
2021-06-16 16:41:37.868;Technical (STEM);3;Senior Developer;;500+;Applied research;Robot software development;5;Eclipse;13-24;;small (less than 100 elements);always;always;often;rarely;always;always;often;often;often;rarely;often;sometimes;always;always;often;always;never;sometimes;sometimes;always;always;never;sometimes;I don't know.;often;I don't know.;always;sometimes;always;;definitely useful;probably useful;probably useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;neutral;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably not useful;probably useful;definitely useful;definitely useful;neutral;neutral;neutral;probably useful;I don't know.;probably useful;definitely useful;probably useful;;always;sometimes;often;often;I don't know.;often;always;often;always;always;often;always;always;always;often;always;rarely;rarely;rarely;sometimes;always;always;sometimes;I don't know.;always;sometimes;rarely;;probably useful;probably useful;probably useful;definitely useful;I don't know.;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;definitely useful;probably useful;definitely useful;probably useful;definitely useful;definitely useful;probably useful;probably useful;definitely useful;definitely useful;probably useful;definitely useful;definitely useful;definitely useful;;always;never;never;never;sometimes;always;always;always;often;sometimes;rarely;rarely;rarely;often;always;always;rarely;sometimes;never;never;never;never;never;never;always;;definitely useful;probably useful;probably useful;probably not useful;neutral;definitely useful;definitely useful;definitely useful;probably useful;probably useful;probably useful;neutral;probably useful;probably useful;probably useful;probably useful;neutral;probably useful;probably useful;neutral;probably useful;probably useful;probably useful;probably useful;definitely useful;
2021-06-23 04:12:46.234;Technical (STEM);2;Senior Development Engineee;United States, Pennsylvania, Pittsburgh;500+;Medical Devices;Medical Devices;3;Enterprise Architect (Sparx);13-24;3.5K LoC;small (less than 100 elements);always;sometimes;sometimes;always;always;never;always;always;never;sometimes;never;never;always;always;I don't know.;never;never;never;never;always;never;never;always;never;I don't know.;I don't know.;always;rarely;never;;definitely useful;probably useful;probably useful;definitely useful;definitely useful;neutral;definitely useful;neutral;neutral;definitely useful;probably useful;neutral;definitely useful;definitely useful;neutral;definitely useful;neutral;neutral;probably useful;definitely useful;definitely useful;probably useful;definitely useful;neutral;probably useful;I don't know.;definitely useful;probably useful;neutral;;never;always;never;always;rarely;sometimes;often;sometimes;sometimes;never;sometimes;sometimes;never;never;never;sometimes;sometimes;never;never;never;never;never;always;never;never;always;I don't know.;Pair and Mob Programming/Architecting;probably useful;definitely useful;probably not useful;definitely useful;probably useful;definitely useful;definitely useful;probably useful;definitely useful;probably useful;probably useful;definitely useful;probably useful;neutral;probably useful;probably useful;probably not useful;neutral;probably useful;probably useful;probably useful;neutral;probably useful;probably not useful;probably not useful;definitely useful;definitely useful;;often;always;always;rarely;rarely;often;often;sometimes;rarely;sometimes;sometimes;sometimes;rarely;sometimes;sometimes;never;never;never;never;never;never;sometimes;never;rarely;often;;definitely useful;probably useful;probably useful;neutral;neutral;definitely useful;definitely useful;probably useful;probably useful;neutral;neutral;neutral;neutral;neutral;probably not useful;probably not useful;probably not useful;probably not useful;probably not useful;neutral;neutral;definitely useful;probably not useful;probably useful;definitely useful;
